train_losses,valid_losses,test_losses
1.0029709512537175,202.17847696940103,208.47426668802896
1.0003085613250733,202.16905975341797,208.46452649434408
1.00136445869099,202.15153630574545,208.44603538513184
1.003337244012139,202.1687068939209,208.46368344624838
1.0015052638270638,202.13984553019205,208.4338010152181
0.9994497711008246,202.11601384480795,208.4091822306315
1.0059224112467333,202.0954875946045,208.38778241475424
1.0045705058357932,202.13063176472983,208.4235324859619
1.0019681199030444,202.1223258972168,208.41475105285645
0.9983045247468081,202.10693168640137,208.39881579081217
1.0005756399848245,202.0610491434733,208.35149892171225
1.0007357781583612,202.10870933532715,208.40027046203613
0.9991278930143876,202.05781682332358,208.34782791137695
0.9989985612305727,202.0808130900065,208.3712100982666
1.001962274312973,202.07928148905435,208.3693758646647
1.001989748803052,202.02290852864584,208.31126594543457
0.9997275829315185,202.07013257344565,208.35953521728516
1.0004010086709803,202.061061223348,208.349973042806
0.9995749728246168,202.0465990702311,208.3348731994629
1.000145076079802,202.05158869425455,208.33981895446777
0.9984032836827365,202.0228474934896,208.3102938334147
1.0000893825834447,202.030392964681,208.31781768798828
1.0002340425144542,202.0147279103597,208.30144627888998
1.0027298791842028,202.02759234110513,208.31439081827799
1.0001894376494669,202.00105412801108,208.28679211934408
1.0013496155088597,202.00708516438803,208.29290453592935
1.0001572641459378,202.02648226420084,208.3127009073893
0.9975320918993517,202.0473664601644,208.33440844217935
1.0034356935457749,201.861328125,208.14324887593588
0.9995595623146404,202.02718925476074,208.31326738993326
0.9999565157023343,201.97586250305176,208.25996271769205
1.001736079562794,201.9710235595703,208.25487581888834
0.9984919320453297,201.98311614990234,208.2673199971517
0.9990221570838581,201.9714724222819,208.25533485412598
0.9986294383352453,201.9506861368815,208.23378562927246
0.9993526567112315,201.95009167989096,208.23299407958984
0.9982400677420876,201.91184616088867,208.19315020243326
0.9988800124688582,202.0202121734619,208.30546696980795
1.0029772010716524,201.91451708475748,208.19563102722168
0.9982504080642354,201.91969045003256,208.20092010498047
0.9967784626917405,201.94695790608725,208.22905858357748
0.9976009905338288,201.87139129638672,208.1506029764811
0.9986612953922965,201.86112467447916,208.13979530334473
0.9963084925304759,201.95621490478516,208.23841412862143
0.9974595991047945,201.89450200398764,208.1742057800293
0.9967162479053844,201.8685213724772,208.14712524414062
0.9968503551049666,201.8456516265869,208.12336413065592
0.9974658061157573,201.90677706400552,208.1863842010498
1.001306883313439,201.88772583007812,208.16620508829752
1.001520002971996,201.8528970082601,208.12972704569498
0.9980242474512621,201.89614804585776,208.17471631368002
0.9994459341872822,201.90576616923013,208.18496449788412
0.9971474121917377,201.84157180786133,208.117919921875
1.0005443648858503,201.85568237304688,208.13281631469727
0.9996997231786902,201.79052098592123,208.06487592061362
0.9994645676829598,201.87560653686523,208.15340932210287
1.0035315865820105,201.8356704711914,208.11161104838052
0.9961592170325193,201.79403495788574,208.06841405232748
1.0002916872501373,201.77970186869302,208.05326207478842
0.9977828583934091,201.82859738667807,208.10417938232422
0.997628611868078,201.8351287841797,208.1108487447103
0.9991869628429413,201.72296905517578,207.9940325419108
0.9983056171373887,201.76635233561197,208.03916041056314
0.9988024180585687,201.8446782430013,208.120148340861
0.9988220323215832,201.83731079101562,208.11255264282227
0.9958347428928722,201.78571319580078,208.0587501525879
0.9967052904042331,201.74168904622397,208.01259676615396
0.999686187505722,201.7664909362793,208.03797403971353
0.9977250142530961,201.73222796122232,208.00225639343262
0.9981399606574666,201.73342768351236,208.00333722432455
0.9994159389625896,201.6801554361979,207.94778760274252
0.9983073559674349,201.7046267191569,207.9728800455729
0.9972356102683327,201.6745408376058,207.9413038889567
0.9974086338823492,201.82108434041342,208.0931936899821
0.9980454688722437,201.7135353088379,207.98102696736655
0.994832677190954,201.654296875,207.91921043395996
0.9989801412278956,201.65793228149414,207.92292976379395
0.9984930916266008,201.6807072957357,207.9463882446289
0.9952574968338013,201.69142214457193,207.95746485392252
0.998645999214866,201.68925603230795,207.9548740386963
0.9999853264201771,201.644380569458,207.9079189300537
0.9983457110144875,201.75238672892252,208.0195509592692
0.9968589235435833,201.62905883789062,207.89124870300293
0.9978754357858137,201.67230478922525,207.935791015625
0.9987730064175345,201.63882128397623,207.90057500203451
0.9988046516071666,201.684445699056,207.94747161865234
0.9944379140030254,201.68324597676596,207.94571431477866
0.9988301678137346,201.62847010294595,207.8887259165446
0.9965907893397591,201.62161763509116,207.88111368815103
0.9965802349827506,201.58511861165366,207.84285036722818
0.9975178599357605,201.681370417277,207.94231287638345
0.9965750764716755,201.63522148132324,207.8940340677897
0.994855902411721,201.57758204142252,207.8337484995524
0.9984042633663525,201.6161994934082,207.87369664510092
0.9945098660208962,201.5577653249105,207.81250699361166
0.9967422041026028,201.56559308369955,207.82039896647134
0.9950215713544326,201.57491302490234,207.82979329427084
1.000503918799487,201.66670290629068,207.92453257242838
0.9942549282854254,201.5625902811686,207.81650416056314
1.000987715070898,201.54594294230142,207.79921277364096
0.9947844803333282,201.54538536071777,207.79830169677734
0.9965345827015963,201.4700387318929,207.71957969665527
0.9952967351133173,201.5267105102539,207.7782039642334
0.9961546583609148,201.49868138631186,207.74883651733398
0.9937702184373682,201.43557612101236,207.68275133768717
0.9978412806987762,201.53075790405273,207.78114064534506
0.9960233612494035,201.40736389160156,207.65267690022787
0.9950370934876529,201.4267946879069,207.67246182759604
0.996458275751634,201.48262659708658,207.73021252950033
0.9967962449247186,201.4856160481771,207.73306465148926
0.997143995220011,201.41001892089844,207.654390335083
0.9961695497686213,201.4043992360433,207.6481736501058
0.991255877234719,201.40897115071616,207.65239651997885
0.9932843484661796,201.4828084309896,207.7287254333496
0.9942525115880099,201.30078887939453,207.5394713083903
0.9929831607775255,201.42159779866537,207.66466077168783
0.9953684747219086,201.4892667134603,207.7342872619629
0.9992167586630041,201.3922379811605,207.6336409250895
0.9962169062007558,201.34099324544272,207.57997830708823
0.9941871838136153,201.426487604777,207.6684398651123
0.9930322354490106,201.28825505574545,207.52423032124838
0.9969891130924224,201.39503224690756,207.6350803375244
0.995206539739262,201.33074951171875,207.5679791768392
0.9917207777500152,201.3501059214274,207.58763058980307
0.99341921210289,201.35373242696127,207.59096463521323
0.9925927070054141,201.4094384511312,207.64799118041992
0.99321796243841,201.28906122843424,207.52300516764322
0.9920167083090002,201.28695424397787,207.52033233642578
0.9953646703199907,201.3073476155599,207.54108810424805
0.9936451353810051,201.2033259073893,207.43285751342773
0.9934727869250558,201.33151308695474,207.5653222401937
0.995517944205891,201.30093701680502,207.53315925598145
0.9959857653487812,201.3495330810547,207.5826587677002
0.993173179843209,201.35578409830728,207.58854293823242
0.9949223892255263,201.37277475992838,207.60561180114746
0.9919649498029188,201.2287508646647,207.45636049906412
0.9928576388142326,201.17510668436685,207.40056610107422
0.9931229244578968,201.2734661102295,207.50181325276694
0.9915373341603713,201.25753593444824,207.48499615987143
0.9955650757659565,201.27034123738608,207.497776667277
0.9980922086672349,201.1681785583496,207.39155515034994
0.9919539083134045,201.22296078999838,207.44793574015299
0.9933735186403448,201.27112515767416,207.4971440633138
0.9921177560632879,201.30095672607422,207.52719497680664
0.9923943048173731,201.14070828755698,207.36167271931967
0.9972284761342135,201.1853173573812,207.40733909606934
0.9948367828672583,201.1744810740153,207.39564323425293
0.9916852062398737,201.12715212504068,207.34630076090494
0.9915923817591233,201.23730023701987,207.45926666259766
0.992929339950735,201.22412808736166,207.4453010559082
0.9943721679123965,201.07636578877768,207.29265530904135
0.9910630388693376,201.06151262919107,207.27668952941895
0.993416996977546,201.08726692199707,207.3027858734131
0.9911285557530143,201.07198270161948,207.28656069437662
0.9932713497768749,201.1280485788981,207.3437410990397
0.9937039879235354,201.17661794026694,207.39298375447592
0.9964108039032329,201.07328669230142,207.28621610005698
0.9953956468538805,201.14514605204263,207.35962549845377
0.9921103748408231,201.15325037638345,207.36731147766113
0.9918547993356531,201.1456782023112,207.3590456644694
0.9938774266026237,201.07851791381836,207.2896556854248
0.9976491299542514,201.02876091003418,207.2379347483317
0.9914535430344669,201.04025077819824,207.24925422668457
0.9942611239173196,201.02642949422201,207.23443476359049
0.9925680301406167,200.9495309193929,207.15495745340982
0.9894510366699912,201.11661529541016,207.3255647023519
0.9943983565677296,200.95094045003256,207.1552594502767
0.9918601420792666,201.0848871866862,207.29195276896158
0.99209165410562,200.9893627166748,207.1934051513672
0.9918006197972731,200.96215693155924,207.16486803690592
0.9915484569289468,200.97497940063477,207.17734018961588
0.9906081340529702,201.00994809468588,207.21264775594076
0.99431988325986,200.93845494588217,207.13848686218262
0.9983981067484076,200.95007451375326,207.1498260498047
0.9904652395031669,200.9205805460612,207.11883481343588
0.9901472275907343,200.85474904378256,207.05055236816406
0.9900506469336423,200.94661966959634,207.14406458536783
0.9902491504495794,200.93363825480142,207.130007425944
0.9921561934731223,200.99933433532715,207.1964988708496
0.9901127392595465,201.0515874226888,207.24912770589194
0.9907211287455125,200.96709887186685,207.16207695007324
0.9945244561542165,200.84778022766113,207.03935114542642
0.9896253873001445,200.79427528381348,206.98378562927246
0.9901807421987707,200.86808967590332,207.05856641133627
0.9890928734432567,200.917355855306,207.10839080810547
0.9928637742996216,200.81155649820963,206.999542872111
0.9902584173462607,200.8073927561442,206.9946994781494
0.9881828936663541,200.8889274597168,207.07749938964844
0.9978948284279217,200.8216438293457,207.00807317097983
0.9901193710890683,200.87805938720703,207.06530825297037
0.9903814586726102,200.80977249145508,206.99477195739746
0.9895290992476723,200.76251475016275,206.94582557678223
0.988401828028939,200.83598454793295,207.02062225341797
0.9947513173926961,200.73721885681152,206.91891034444174
0.9887603960253976,200.76016108194986,206.9418512980143
0.9903441575440494,200.76616032918295,206.94750912984213
0.9878580982034857,200.66501553853354,206.8433074951172
0.9900318530472842,200.71191787719727,206.8907553354899
0.9867274755781347,200.78802935282388,206.968168258667
0.9890994635495273,200.65638987223306,206.83270454406738
0.9881059792908755,200.6732260386149,206.8493626912435
0.988402629440481,200.64167594909668,206.81644757588705
0.9881574549458244,200.74470710754395,206.92145856221518
0.9892703441056339,200.6188284556071,206.79188664754233
0.9865989945151589,200.6630827585856,206.83660252888998
0.9922933112491261,200.67706743876138,206.85040918986002
0.9889082935723391,200.8035545349121,206.97907829284668
0.9887454406781631,200.65150515238443,206.8229465484619
0.9890611225908453,200.59229278564453,206.76166025797525
0.9885374004190618,200.60653114318848,206.77556292215982
0.986689954996109,200.65580940246582,206.82527287801108
0.9879411448131908,200.58476638793945,206.75188891092935
0.9910274310545488,200.60146204630533,206.76832008361816
0.9879519478841261,200.64871788024902,206.8160572052002
0.9883081490343267,200.74389457702637,206.91266695658365
0.9881991505622864,200.65457089742026,206.82065773010254
0.9905764525586909,200.61284828186035,206.7772216796875
0.9930682377381759,200.58624839782715,206.74934514363608
0.990662343935533,200.6775220235189,206.84205945332846
0.9892348278652537,200.52029927571616,206.68050384521484
0.9878600732846694,200.56075032552084,206.72122637430826
0.988590853322636,200.5707982381185,206.73090235392252
0.9862817525863647,200.45699055989584,206.61375363667807
0.9871496872468428,200.53826395670572,206.69623311360678
0.9894137252460826,200.5368684132894,206.69403902689615
0.9929792620918968,200.53876050313315,206.69530804951987
0.9874388667670163,200.54500516255698,206.70096397399902
0.9873236878351732,200.3608767191569,206.51201820373535
0.9849300346591255,200.3669115702311,206.5174331665039
0.9882580610838804,200.4282137552897,206.5793342590332
0.9907043820077722,200.4940725962321,206.64604886372885
0.9845644165169108,200.39991505940756,206.5489241282145
0.9847122419964184,200.4639581044515,206.61367479960123
0.9871584155342795,200.38851483662924,206.53582191467285
0.9851411873644048,200.3579444885254,206.5037924448649
0.9872869897972454,200.3358414967855,206.48048210144043
0.9860306273807179,200.32386334737143,206.46755981445312
0.9920288129286332,200.35256703694662,206.4961986541748
0.9896502673625946,200.40381304423013,206.5478630065918
0.9865470588207245,200.27720006306967,206.41768264770508
0.9853318311951377,200.29096285502115,206.43092473347983
0.984650868177414,200.33276176452637,206.47294553120932
0.9866586576808583,200.2895825703939,206.42803319295248
0.9859121333469044,200.31000645955405,206.44824155171713
0.987488947131417,200.19563738505045,206.33073234558105
0.9878211400725625,200.23982429504395,206.37500190734863
0.9858619478615848,200.26391983032227,206.39890480041504
0.9887139759280464,200.26716105143228,206.40124638875326
0.9862254738807679,200.27861467997232,206.41229184468588
0.9881991321390325,200.28283754984537,206.41597048441568
0.9858852581544356,200.21317863464355,206.3439261118571
0.9861552948301489,200.1967887878418,206.32641537984213
0.9859793625094674,200.22948137919107,206.3590513865153
0.9876223921775817,200.18054389953613,206.3083553314209
0.9876843127337369,200.06908162434897,206.19397735595703
0.985028664632277,200.26567459106445,206.39384651184082
0.9849455042318864,200.14978472391763,206.27469889322916
0.98678915663199,200.13049952189127,206.25417264302573
0.9852222258394415,200.33046595255533,206.4580332438151
0.9868482481349599,200.1343994140625,206.2566089630127
0.9834332905032418,200.08295122782388,206.2033659617106
0.9849602081558921,200.1510149637858,206.27191225687662
0.9876595665108073,200.0655085245768,206.18398094177246
0.9867005218159068,200.10397338867188,206.2224006652832
0.9835449457168579,200.02467091878256,206.1406675974528
0.985498411547054,200.03477223714194,206.15014012654623
0.9839129550890489,200.09390513102213,206.20970598856607
0.9842940698970448,200.05140940348306,206.1656176249186
0.9882806333628568,200.08002344767252,206.1939951578776
0.9860679935325276,200.15293629964194,206.26764488220215
0.9849565142934973,200.12768363952637,206.24120012919107
0.9848848391662944,199.8565216064453,205.96411641438803
0.9874776222489097,200.02521387736002,206.1351432800293
0.983715170621872,199.9959716796875,206.10453097025552
0.9855005340142684,199.99700101216635,206.1047452290853
0.9839117548682473,200.08569145202637,206.1944923400879
0.9895587888630953,199.88275655110678,205.98665237426758
0.9838279209353707,199.98515256245932,206.09031359354654
0.985355059667067,199.92062759399414,206.02373441060385
0.9830352393063632,199.96572621663412,206.06895192464194
0.9824954330921173,199.9340731302897,206.03591601053873
0.9859714069149711,199.88960138956705,205.9897829691569
0.9866196670315482,200.02358754475912,206.12568791707358
0.9813538280400362,199.92417017618814,206.0236028035482
0.9810866724361073,199.92256291707358,206.0211722056071
0.9835566629063,199.98238372802734,206.0812791188558
0.9811139209703965,199.84276898701987,205.93823305765787
0.9846528307958082,199.912722269694,206.00870259602866
0.9838489478284662,199.8254909515381,205.91908645629883
0.9868516867811029,199.81159083048502,205.9041322072347
0.9858166943896901,199.9611358642578,206.0558376312256
0.9802320897579193,199.68741607666016,205.77613639831543
0.9819991062987935,199.85521125793457,205.9462547302246
0.9845456930724057,199.97863006591797,206.07181040445963
0.9837684636766261,199.89918518066406,205.98951848347983
0.981415555152026,199.80336125691733,205.8910026550293
0.9818562420931729,199.8110866546631,205.89810498555502
0.9826957236636769,199.76043128967285,205.84578323364258
0.9838435785336928,199.8307819366455,205.91663233439127
0.9843767675486478,199.71031125386557,205.79308700561523
0.9850353419780731,199.87154261271158,205.9567082722982
0.9823897681453011,199.777130762736,205.85958544413248
0.9832324894991789,199.7812271118164,205.86302757263184
0.9810261650518938,199.72237078348795,205.802277247111
0.9826234248551455,199.6476567586263,205.72540283203125
0.9835727030580694,199.73090744018555,205.80950419108072
0.9835506487976421,199.72744941711426,205.80519231160483
0.9814927464181726,199.7662156422933,205.8438294728597
0.9835827865383842,199.75282669067383,205.82943153381348
0.9822311282157898,199.62077395121256,205.69423294067383
0.9878367803313516,199.78540484110513,205.86118825276694
0.9793412788347764,199.64454778035483,205.71686935424805
0.9820609938014637,199.6083838144938,205.67920049031576
0.9789330970157276,199.62574005126953,205.6962490081787
0.9832971892573616,199.65257263183594,205.72274335225424
0.981550380858508,199.70383389790854,205.7742131551107
0.9803697347640992,199.61601320902506,205.68398729960123
0.9792190074920655,199.59334818522134,205.66018358866373
0.9812811168757352,199.6006228129069,205.66686058044434
0.9794176562265916,199.60078303019205,205.6662451426188
0.9826218366622925,199.67957560221353,205.74577140808105
0.9810059509494088,199.47178586324057,205.53342628479004
0.9812005297704176,199.52439181009927,205.58628590901694
0.9827105083248832,199.55787785847983,205.619597752889
0.9821304077451879,199.51402727762857,205.57428487141928
0.9828119250861082,199.5237890879313,205.58333778381348
0.9824457732113925,199.53204854329428,205.59098752339682
0.9844201223416762,199.51933352152506,205.5773550669352
0.9837237959558314,199.50166956583658,205.55852381388345
0.9799093544483185,199.57563718159994,205.63308143615723
0.9796552072871815,199.5536206563314,205.60991223653158
0.9784609296105125,199.54620869954428,205.60165087381998
0.9846161376346242,199.46098518371582,205.5143076578776
0.9847040160135789,199.4531764984131,205.50559298197427
0.98160717216405,199.4629332224528,205.51479721069336
0.9813197146762501,199.3966884613037,205.4467945098877
0.981496335701509,199.42193094889322,205.47168604532877
0.9810750728303735,199.45886675516763,205.50843556722006
0.9817865182052959,199.45557276407877,205.50436147054037
0.9852132228287783,199.46685473124185,205.515162785848
0.9825760938904502,199.38442993164062,205.4308064778646
0.9802729482000524,199.49398549397787,205.54140281677246
0.9804641897028142,199.36914443969727,205.41376940409342
0.9808643059297042,199.49611218770346,205.542085647583
0.9770980499007486,199.27681032816568,205.3183110555013
0.9815003676847978,199.31051381429037,205.35191853841147
0.9824558572335677,199.2691968282064,205.30920473734537
0.982460218667984,199.35884602864584,205.39955774943033
0.9796285851435228,199.39207712809244,205.43272717793783
0.9790644916621122,199.3076140085856,205.3461538950602
0.9802637436173179,199.32376543680826,205.36188952128092
0.9809400563890284,199.32944107055664,205.36688995361328
0.9815463212403384,199.3398551940918,205.376740137736
0.9801407954909584,199.33727391560873,205.3735434214274
0.9847048185088417,199.37653350830078,205.41266377766928
0.9814383972774853,199.33349100748697,205.36818313598633
0.9852481468157335,199.27045313517252,205.3034413655599
0.9837276605042544,199.36568450927734,205.39963467915854
0.9786534997549924,199.30453491210938,205.3366584777832
0.9798955955288627,199.1689535776774,205.19810422261557
0.9766398137265986,199.25367482503256,205.2835807800293
0.9793307667428797,199.20942497253418,205.23799260457358
0.982629493149844,199.13987096150717,205.16654841105142
0.9797226206822829,199.1302719116211,205.15605354309082
0.9817469835281372,199.1387710571289,205.163942972819
0.9780402091416446,199.2465445200602,205.2728182474772
0.9792761705138466,199.19214312235513,205.2168935139974
0.981311892379414,199.25592104593912,205.28098424275717
0.9794314232739535,199.2715892791748,205.29633649190268
0.9796004582535137,199.25699615478516,205.28079795837402
0.9777826076204127,199.17826398213705,205.20008405049643
0.9756768979809501,199.17697207132974,205.19809595743814
0.9796463939276608,199.194948832194,205.21559778849283
0.9806545452638106,199.12080065409342,205.13962427775064
0.9832123572176154,199.18958536783853,205.20888392130533
0.9850579949942502,199.14436149597168,205.16224416097006
0.9772987327792427,199.13904762268066,205.1562296549479
0.9788807668469169,199.13251495361328,205.1489461263021
0.9765734580430118,199.2002271016439,205.2171427408854
0.9773545227267525,199.07594617207846,205.09016227722168
0.9788922808387063,199.0383358001709,205.05122057596842
0.9791650295257568,199.10428174336752,205.1176382700602
0.976393659548326,199.14112281799316,205.15439732869467
0.9772276688705791,199.07283147176108,205.0844268798828
0.9781550987200304,199.1137015024821,205.12523969014487
0.9785592881116,199.0927530924479,205.1032911936442
0.9818802969022231,199.06499799092612,205.07450803120932
0.9783781777728687,199.035187403361,205.04368782043457
0.979912773587487,199.09217071533203,205.10085487365723
0.9787506043910981,199.12025833129883,205.12883186340332
0.9789375819943168,199.0185890197754,205.02493222554526
0.9774701568213376,199.12049674987793,205.12779235839844
0.9764773027463393,199.11656188964844,205.12323252360025
0.9760285046967593,199.0227076212565,205.027130762736
0.9783439554951407,198.98887379964194,204.99225616455078
0.9776645232330669,199.02794965108237,205.03132565816244
0.9788776321844621,198.9218209584554,204.92302703857422
0.9799113826318221,199.0119825998942,205.01387786865234
0.9756203082474795,199.00490697224936,205.0061092376709
0.9758666390722448,199.0260149637858,205.026980082194
0.9784727362069217,199.03596051534018,205.03644116719565
0.9759592641483653,198.9496364593506,204.94817097981772
0.9798292853615501,198.9886391957601,204.98711967468262
0.9790962533517318,198.94593302408853,204.9431578318278
0.9791086928410964,198.99732144673666,204.99486923217773
0.9785979606888511,198.97348658243814,204.97007369995117
0.9804143445058302,199.0345261891683,205.03169759114584
0.9779093233021823,198.94870885213217,204.9439182281494
0.9776529826901176,198.82739384969076,204.82026163736978
0.9742235541343689,198.86834335327148,204.8612372080485
0.9753473975441672,198.96555264790854,204.95925331115723
0.9768146325241436,198.87616793314615,204.86802609761557
0.9794222956353967,198.82898139953613,204.8196201324463
0.9757710500196977,198.94481404622397,204.93648401896158
0.978228544105183,198.81892903645834,204.80831082661948
0.9776328498666936,198.89662233988443,204.88658396402994
0.9767510674216531,198.81555811564127,204.80390421549478
0.9744946366006678,198.95103136698404,204.9407901763916
0.979989801753651,198.82150840759277,204.80881118774414
0.976642306284471,198.87432670593262,204.86192576090494
0.9755570259961215,198.89880879720053,204.8862279256185
0.9781638302586295,198.9535427093506,204.94144121805826
0.9760723233222961,198.83231608072916,204.81775283813477
0.9784132448109714,198.85962422688803,204.84498850504556
0.9761214072054083,198.78890736897787,204.77279154459634
0.9749327209862796,198.86606470743814,204.85052299499512
0.9785776333375411,198.91236368815103,204.89714177449545
0.9777612469413064,198.81145858764648,204.7942803700765
0.9741494698957963,198.83664894104004,204.81930669148764
0.976811511408199,198.79204305013022,204.77355511983237
0.9846231883222406,198.84797541300455,204.82978121439615
0.9767129404978319,198.80775705973306,204.78853352864584
0.9773245605555447,198.86535517374674,204.84655316670737
0.9766733050346375,198.79379971822104,204.77346420288086
0.9795491836287759,198.73565864562988,204.7141145070394
0.975928084416823,198.8173344930013,204.79637336730957
0.9743859090588309,198.8428986867269,204.82193183898926
0.9749880275943063,198.79034614562988,204.76814715067545
0.975839909098365,198.7458782196045,204.72265497843424
0.9777166068553924,198.78145217895508,204.75826835632324
0.975178182666952,198.7786947886149,204.75507926940918
0.976524535634301,198.75788815816244,204.73350779215494
0.9752819164232774,198.79938634236655,204.77512550354004
0.9753432615236802,198.73170852661133,204.70614115397134
0.9775747369636189,198.68908818562826,204.66247749328613
0.976566738432104,198.7855084737142,204.75982475280762
0.9765294871547006,198.72850481669107,204.70164680480957
0.978918235952204,198.72588793436685,204.69858678181967
0.9736288720911199,198.7577419281006,204.73047383626303
0.9765453159809112,198.7702522277832,204.74275334676108
0.9779146031899886,198.7483107248942,204.72010231018066
0.9745889241045171,198.7600975036621,204.7316919962565
0.9754167199134827,198.68134053548178,204.65145556131998
0.9743406734683296,198.69576136271158,204.6656812032064
0.9815494309772145,198.74282201131186,204.71297327677408
0.9762245286594737,198.70466804504395,204.6738961537679
0.9756089123812589,198.73911348978677,204.70843251546225
0.9751174076036974,198.68926747639975,204.65750122070312
0.9762912392616272,198.7413190205892,204.7099526723226
0.9741606192155318,198.75143686930338,204.71989822387695
0.9761576928875663,198.7298952738444,204.6975975036621
0.9731911561705849,198.73523076375326,204.7026424407959
0.9735745879736813,198.70457649230957,204.67112986246744
0.9754518964073875,198.693084081014,204.65910275777182
0.9782382000576366,198.62141927083334,204.58613777160645
0.9737950921058655,198.6346238454183,204.59918022155762
0.9764884986660697,198.65972836812338,204.62424914042154
0.9735136048360304,198.63884035746256,204.6027692159017
0.9759651216593656,198.67571576436362,204.6397959391276
0.976337917284532,198.60975774129233,204.5725529988607
0.9748001033609563,198.65253130594888,204.61555608113608
0.9757954673333602,198.64934539794922,204.61197408040366
0.974468839710409,198.67137654622397,204.63400395711264
0.9760597499934109,198.63651084899902,204.59829394022623
0.9757216523994099,198.6197770436605,204.58099810282388
